gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1288091082	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/tribulus_terrestris_85_hoehm_1592_6e650b.jpg										All rights reserved	
1288091070	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/thespesia_populnea__50_hoehm_1577_48bf44.jpg										All rights reserved	
1288091046	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/tribulus_terrestris_112a_hoehm_1592_7d5b7a.jpg										All rights reserved	
1288091042	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/tribulus_terrestris_30_hoehm_1592_88d86c.jpg										All rights reserved	
1288090999	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/tribulus_terrestris_86_hoehm_1592_ad1fa2.jpg										All rights reserved	
1288090973	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/thespesia_populnea__53_hoehm_1577_f9a25c.jpg										All rights reserved	
1288090926	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/thespesia_populnea__66_hoehm_1577_77a119.jpg										All rights reserved	
1288090904	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/tribulus_terrestris_102_hoehm_1592_c3fc7a.jpg										All rights reserved	
1288090893	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/thespesia_populnea__60_hoehm_1577_422bb2.jpg										All rights reserved	
1288090852	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/thespesia_populnea__55_hoehm_1577_669d21.jpg										All rights reserved	
1288090740	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/thespesia_populnea_46_hoehm_1577_8b32e9.jpg										All rights reserved	
1288090719	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/tribulus_terrestris_123_hoehm_1592_ea1b18.jpg										All rights reserved	
1288090709	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/thespesia_populnea__69_hoehm_1577_b6cc22.jpg										All rights reserved	
1288090664	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/tridax_procumbens_3_hoehm_1597_105b68.jpg										All rights reserved	
1288090180	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/tribulus_terrestris,_cape_coast,_2_sporemb_1592_ae4848.jpg										All rights reserved	
1288090041	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/thespesia_populnea,_elmina,_near_beach,_1_sporemb_1577_c13d71.jpg										All rights reserved	
1288089882	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/terminalia_catappa_jf_p1080695_2208_663a6c.jpg										All rights reserved	
1288089190	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/solanum_verbascifolium_4_hoehm_6597_f7d736.jpg										All rights reserved	
1288089155	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/spigelia_anthelmia_11_hoehm_1489_18f246.jpg										All rights reserved	
1288089103	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/scoparia_dulcis_14_hoehm_1423_0fc6c8.jpg										All rights reserved	
1288089083	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/scoparia_dulcis_23_hoehm_1423_711a43.jpg										All rights reserved	
1288089041	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/scoparia_dulcis_8_hoehm_1423_5e903b.jpg										All rights reserved	
1288089038	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/scoparia_dulcis_26_hoehm_1423_8a3572.jpg										All rights reserved	
1288088913	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/spigelia_anthelmia_12_hoehm_1489_f4cbed.jpg										All rights reserved	
1288088896	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/solanum_verbascifolium_2_hoehm_6597_79b094.jpg										All rights reserved	
1288088883	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/solanum_verbascifolium_5_hoehm_6597_985a67.jpg										All rights reserved	
1288088868	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/spigelia_anthelmia_13_hoehm_1489_a7cc13.jpg										All rights reserved	
1288088865	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/spigelia_anthelmia_10_hoehm_1489_0b4bb9.jpg										All rights reserved	
1288088845	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/spigelia_anthelmia_9_hoehm_1489_f191b2.jpg										All rights reserved	
1288085484	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ricinus_communis_4_hoehm_1353_f4a541.jpg										All rights reserved	
1288085330	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ricinus_communis_6_hoehm_1353_3a35c6.jpg										All rights reserved	
1288085198	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ricinus_communis_5_hoehm_1353_df91f4.jpg										All rights reserved	
1288084235	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/pentodon_pentandrus_23_apatrapa_hoehm_6213_1067ba.jpg										All rights reserved	
1288084232	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/pentodon_pentandrus_21_apatrapa_hoehm_6213_df26cb.jpg										All rights reserved	
1288084221	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida_8_hoehm_1215_52435f.jpg										All rights reserved	
1288084206	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/portulaca_oleracea_48_hoehm_1291_91682a.jpg										All rights reserved	
1288084189	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida_133_hoehm_1215_8d985b.jpg										All rights reserved	
1288084176	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/portulaca_oleracea_53_hoehm_1291_8e01be.jpg										All rights reserved	
1288084172	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/polygonum_acuminatum_7_hoehm_2064_b99a4d.jpg										All rights reserved	
1288084166	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/pentodon_pentandrus__28_apatrapa_hoehm_6213_1b5625.jpg										All rights reserved	
1288084157	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/pentodon_pentandrus__20_apatrapa_hoehm_6213_ba1bc3.jpg										All rights reserved	
1288084134	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/portulaca_oleracea_70_hoehm_1291_2e8bb5.jpg										All rights reserved	
1288084114	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida_95_hoehm_1215_e5a09e.jpg										All rights reserved	
1288084111	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/polygonum_acuminatum_5_hoehm_2064_b5ffa0.jpg										All rights reserved	
1288084064	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/polygonum_acuminatum_9_hoehm_2064_aef987.jpg										All rights reserved	
1288084062	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/portulaca_oleracea_55_hoehm_1291_0835ed.jpg										All rights reserved	
1288084061	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida_31_hoehm_1215_e0770f.jpg										All rights reserved	
1288084057	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida_00_hoehm_1215_49348d.jpg										All rights reserved	
1288084043	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida_2_hoehm_1215_d064a7.jpg										All rights reserved	
1288084031	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida_124_hoehm_1215_9cab24.jpg										All rights reserved	
1288084000	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida_34_hoehm_1215_fb2c99.jpg										All rights reserved	
1288083999	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/polygonum_acuminatum_6_hoehm_2064_864b9d.jpg										All rights reserved	
1288083974	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/pentodon_pentandrus__25_apatrapa_hoehm_6213_9912eb.jpg										All rights reserved	
1288082034	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida,_coconut_grove_beach_resort,_elmina,_10_sporemb_1215_f2cb30.jpg										All rights reserved	
1288082021	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/paspalum_vaginatum,_coconut_beach_resort,_elmina,_near_beach,__6_sporemb_1214_cad712.jpg										All rights reserved	
1288082012	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida,_coconut_grove_beach_resort,_elmina,_5_sporemb_1215_e33806.jpg										All rights reserved	
1288082006	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/paspalum_vaginatum,_coconut_beach_resort,_elmina,_near_beach,__1_sporemb_1214_9d1faf.jpg										All rights reserved	
1288081994	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/paspalum_vaginatum,_coconut_beach_resort,_elmina,_near_beach,__5_sporemb_1214_ceda74.jpg										All rights reserved	
1288081980	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida,_coconut_grove_beach_resort,_elmina,_2_sporemb_1215_703784.jpg										All rights reserved	
1288081976	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida,_coconut_grove_beach_resort,_elmina,_7_sporemb_1215_71a2a3.jpg										All rights reserved	
1288081955	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/passiflora_foetida,_coconut_grove_beach_resort,_elmina,_6_sporemb_1215_9f1726.jpg										All rights reserved	
1288074564	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/jussiaea_suffruticosa_var-_piloso-linearis__24_hoehm_6595_e62b3e.jpg										All rights reserved	
1288074547	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/jussiaea_suffruticosa_var-_piloso-linearis__29_hoehm_6595_f8617f.jpg										All rights reserved	
1288074543	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/jussiaea_suffruticosa_var-_piloso-linearis_21_hoehm_6595_021db9.jpg										All rights reserved	
1288074540	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/jussiaea_suffruticosa_var-_piloso-linearis_27_hoehm_6595_6673f3.jpg										All rights reserved	
1288074536	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/jussiaea_suffruticosa_var-_piloso-linearis__22_hoehm_6595_f1f6d9.jpg										All rights reserved	
1288074308	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ipomoea_stolonifera_-_imperati,_elmina,_near_beach,_1_sporemb_3002_84dd5d.jpg										All rights reserved	
1288074281	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ipomoea_stolonifera,_elmina,_near_beach,_4_sporemb_3002_d36ec9.jpg										All rights reserved	
1288071312	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/geophila_repens_16_hoehm_764_cd517e.jpg										All rights reserved	
1288071302	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/geophila_repens_11_hoehm_764_b35fc4.jpg										All rights reserved	
1288071278	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/gomphrena_celosioides_5_hoehm_777_f2d74e.jpg										All rights reserved	
1288071270	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/gomphrena_celosioides_7_hoehm_777_e731df.jpg										All rights reserved	
1288071197	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/gomphrena_celosioid_hoehm1420507_777_e0c99c.jpg										All rights reserved	
1288069821	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ficus_thonningii_jf_p1080908_726_2bfb3c.jpg										All rights reserved	
1288069784	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ficus_vallis-choudae_jfp1080714_729_e6cd57.jpg										All rights reserved	
1288069760	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ficus_vallis-choudae_jf_p1080710_729_e0abfe.jpg										All rights reserved	
1288069602	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ficus_thonningii_jf_p1080899_726_472e27.jpg										All rights reserved	
1288069596	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/ficus_thonningii_jf_p1080904_726_441feb.jpg										All rights reserved	
1288068601	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/elytraria_marginata_24_hoehm_6600_28e71e.jpg										All rights reserved	
1288068582	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/elytraria_marginata_35_hoehm_6600_4a3723.jpg										All rights reserved	
1288068322	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/elytraria_marginata_33_hoehm_6600_dced35.jpg										All rights reserved	
1288068318	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/elytraria_marginata_40_hoehm_6600_14fb16.jpg										All rights reserved	
1288068292	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/elytraria_marginata_29_hoehm_6600_ef1cde.jpg										All rights reserved	
1288068287	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/elytraria_marginata_41_hoehm_6600_5c6038.jpg										All rights reserved	
1288068267	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/elytraria_marginata_22_hoehm_6600_f0b484.jpg										All rights reserved	
1288066142	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/delonix_regia_31_hoehm_2264_0dc57c.jpg										All rights reserved	
1288066130	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/delonix_regia_36_hoehm_2264_134ee9.jpg										All rights reserved	
1288065951	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/dissotis_rotundifolia_hoehm_2307_b66970.jpg										All rights reserved	
1288062604	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_15__hoehm_6596_695964.jpg										All rights reserved	
1288062586	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/capparis_tomentosa_30_hoehm_270_878e84.jpg										All rights reserved	
1288062477	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/capparis_tomentosa__38_hoehm_270_0bd71b.jpg										All rights reserved	
1288062472	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_retusa10_hoehm_460_e64f73.jpg										All rights reserved	
1288062457	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_retusa7_hoehm_460_7dd9ea.jpg										All rights reserved	
1288062433	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cleome_ciliata_3_9_apatrapa_hoehm_4138_834af2.jpg										All rights reserved	
1288062431	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_24__hoehm_6596_e97429.jpg										All rights reserved	
1288062428	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_21__hoehm_6596_be8013.jpg										All rights reserved	
1288062408	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_10__hoehm_6596_f2bb0d.jpg										All rights reserved	
1288062403	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_5__hoehm_6596_2b1e11.jpg										All rights reserved	
1288062398	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_2__hoehm_6596_c64bfd.jpg										All rights reserved	
1288062385	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_retusa14_hoehm_460_efbcfa.jpg										All rights reserved	
1288062376	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_1__hoehm_6596_f4d8ab.jpg										All rights reserved	
1288062367	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_retusa2_hoehm_460_a84307.jpg										All rights reserved	
1288062362	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/costus_lucanusianus_6_hoehm_423_3196d3.jpg										All rights reserved	
1288062356	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/costus_lucanusianus_7_hoehm_423_3ce72f.jpg										All rights reserved	
1288062348	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/coldenia_procumbens__32_hoehm_388_19afaf.jpg										All rights reserved	
1288062346	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_retusa4_hoehm_460_d19f55.jpg										All rights reserved	
1288062344	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_retusa12_hoehm_460_594240.jpg										All rights reserved	
1288062341	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cleome_ciliata_3_8_apatrapa_hoehm_4138_a5a380.jpg										All rights reserved	
1288062328	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/coldenia_procumbens__23_hoehm_388_e8d1db.jpg										All rights reserved	
1288062326	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cassia_rotundifolia__44_hoehm_6599_34640d.jpg										All rights reserved	
1288062325	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/coldenia_procumbens__33_hoehm_388_842747.jpg										All rights reserved	
1288062247	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/celosia_argentea_hoehm1420860_300_65f946.jpg										All rights reserved	
1288062216	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/costus_lucanusianus_3_hoehm_423_0c796c.jpg										All rights reserved	
1288062178	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/capparis_tomentosa_41_hoehm_270_3aa84a.jpg										All rights reserved	
1288062170	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cassia_rotundifolia_40_hoehm_6599_f3884f.jpg										All rights reserved	
1288062142	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/costus_lucanusianus_5_hoehm_423_6c38bb.jpg										All rights reserved	
1288062139	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cassia_rotundifolia_41_hoehm_6599_5270e0.jpg										All rights reserved	
1288062091	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/coldenia_procumbens__22_hoehm_388_9055b8.jpg										All rights reserved	
1288062067	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cassia_rotundifolia__50_hoehm_6599_7ccfec.jpg										All rights reserved	
1288062066	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_17__hoehm_6596_58f5d2.jpg										All rights reserved	
1288062057	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_retusa5_hoehm_460_18ecc2.jpg										All rights reserved	
1288062056	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cleome_ciliata_3_29_apatrapa_hoehm_4138_272744.jpg										All rights reserved	
1288062049	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/crotalaria_verrucosa_4__hoehm_6596_34dd50.jpg										All rights reserved	
1288062026	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/costus_lucanusianus_2_hoehm_423_facf72.jpg										All rights reserved	
1288061980	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cardiosperm_halicab_hoehm1420531_276_65d0ed.jpg										All rights reserved	
1288058914	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/chasmanthera_dependens_ai02_ghana_3405_00c348.jpg										All rights reserved	
1288058166	StillImage	image/jpeg	http://www.westafricanplants.senckenberg.de/images/pictures/cocos_nucifera,_cape_coast_sporemb_2219_3f5b97.jpg										All rights reserved	
1261887957	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=100450872	http://www.tropicos.org/ImageFullView.aspx?imageid=100450872	Merello - 1153 - Ghana			MBG					http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1261856147	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=89560	http://www.tropicos.org/ImageFullView.aspx?imageid=89560	Jongkind - 1856 - Ghana								http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1258107486	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=100454927	http://www.tropicos.org/ImageFullView.aspx?imageid=100454927	Jongkind - 2359 - Ghana			MBG					http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1257580390	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=100132565	http://www.tropicos.org/ImageFullView.aspx?imageid=100132565	Abbiw - 274 - Ghana	Isotype 2837979		MBG					http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1252664265	StillImage	image/jpeg	http://www.kew.org/herbcatimg/782379.jpg	http://specimens.kew.org/herbarium/K001145568									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
1252628407	StillImage	image/jpeg	http://www.kew.org/herbcatimg/784442.jpg	http://specimens.kew.org/herbarium/K000809896									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
1252628334	StillImage	image/jpeg	http://www.kew.org/herbcatimg/781173.jpg	http://specimens.kew.org/herbarium/K000809832									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
1228321136	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/60/686/V0064524F.jpg											
1228235375	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/60/685/V0064523F.jpg											
1144992771				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4343762&dataTabIndex=1										
1144989493				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4341802&dataTabIndex=1										
1144989340				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4341678&dataTabIndex=1										
1144989184				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4340996&dataTabIndex=1										
1144988538				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4324274&dataTabIndex=1										
1144988536				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4324273&dataTabIndex=1										
1144988429				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4323796&dataTabIndex=1										
1144750054				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4238989&dataTabIndex=1										
1144739474				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4142865&dataTabIndex=1										
1144712363				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4203642&dataTabIndex=1										
1144712355				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4203643&dataTabIndex=1										
1144670155				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4203249&dataTabIndex=1										
1144661534				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285945&dataTabIndex=1										
1144658515				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4341569&dataTabIndex=1										
1144643481				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4323291&dataTabIndex=1										
1144643257				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4323133&dataTabIndex=1										
1144642763				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4322839&dataTabIndex=1										
1144628520				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285169&dataTabIndex=1										
1144623371				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285793&dataTabIndex=1										
1144623360				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285795&dataTabIndex=1										
1144622717				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4331021&dataTabIndex=1										
1144621142				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4314664&dataTabIndex=1										
1144619059				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4326209&dataTabIndex=1										
1144609099				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285749&dataTabIndex=1										
1144609057				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285128&dataTabIndex=1										
1144606777				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4321905&dataTabIndex=1										
1144597047				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4341310&dataTabIndex=1										
1144593675				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285637&dataTabIndex=1										
1144593674				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285639&dataTabIndex=1										
1144593656				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285638&dataTabIndex=1										
1144593645				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285640&dataTabIndex=1										
1144589911				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4320010&dataTabIndex=1										
1144586124				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4310897&dataTabIndex=1										
1144578304				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4142491&dataTabIndex=1										
1144578243				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4285562&dataTabIndex=1										
1144578216				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4284920&dataTabIndex=1										
1099077939	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0103/M-0103310_20050328_164806.jpg										CC BY-SA 4.0	
1098977400	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0109/M-0109103_20060316_183846.jpg										CC BY-SA 4.0	
1092884714	StillImage	image/jpeg	https://static.inaturalist.org/photos/1864884/original.JPG?1431929670	http://www.inaturalist.org/photos/1864884			2013-01-29T22:57Z	Micheal Abedi-Lartey		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Micheal Abedi-Lartey
1092884714	StillImage	image/jpeg	https://static.inaturalist.org/photos/1864885/original.JPG?1431929686	http://www.inaturalist.org/photos/1864885			2013-01-31T22:23Z	Micheal Abedi-Lartey		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Micheal Abedi-Lartey
1092884714	StillImage	image/jpeg	https://static.inaturalist.org/photos/1864886/original.JPG?1431929696	http://www.inaturalist.org/photos/1864886			2013-01-31T22:24Z	Micheal Abedi-Lartey		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Micheal Abedi-Lartey
1092884714	StillImage	image/jpeg	https://static.inaturalist.org/photos/1864887/original.JPG?1431929707	http://www.inaturalist.org/photos/1864887			2013-01-31T22:24Z	Micheal Abedi-Lartey		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Micheal Abedi-Lartey
1088954606	StillImage	image/jpeg	https://static.inaturalist.org/photos/1747597/original.jpg?1429651834	http://www.inaturalist.org/photos/1747597			2015-04-01T21:36Z	Leslie Flint		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Leslie Flint
